,SystemName,1.1.1,1.1.2,1.1.3,1.2.1,1.2.2,1.2.3,1.3.1,1.3.2,1.3.3,1.4.1,1.4.2,1.4.3,1.5.1,1.5.2,1.5.3,1.6.1,1.6.2,1.6.3,1.7.1,1.7.2,1.7.3,1.8.1,1.8.2,1.8.3,1.9.1,1.9.2,1.9.3,Result
2416,System-83_9,89,82,87,82,84,87,84,89,82,89,88,87,85,80,89,81,84,85,82,83,82,86,88,81,81,80,81,1
2417,System-83_10,83,82,86,81,81,85,80,87,82,88,86,83,81,87,82,81,81,80,85,83,83,81,82,85,81,83,89,1
2418,System-83_11,86,80,83,85,88,82,89,84,88,84,89,80,82,81,87,87,86,80,81,89,89,85,84,85,89,80,85,1
2419,System-83_12,86,87,86,80,89,87,87,89,84,80,82,84,86,87,87,83,88,80,81,86,80,87,86,83,85,88,84,1
2420,System-83_13,84,82,83,83,81,84,88,89,80,82,82,86,80,87,88,85,84,85,84,88,87,81,87,85,89,86,82,1
2421,System-83_14,82,87,87,81,86,84,88,83,87,85,84,80,80,83,88,82,81,84,83,88,89,84,82,86,86,83,89,1
2422,System-83_15,87,88,83,84,83,80,80,83,88,87,88,81,87,80,88,86,83,81,81,81,86,89,81,82,85,85,85,1
2423,System-83_16,81,86,87,85,86,89,86,85,81,84,84,88,85,89,82,88,87,83,83,85,88,82,81,83,83,89,82,1
2424,System-83_17,86,87,82,89,86,82,89,82,84,89,87,87,81,83,85,89,88,86,83,83,84,86,88,89,86,80,89,1
2425,System-83_18,83,83,83,85,82,83,87,81,86,89,83,81,86,85,80,83,84,87,88,81,89,89,81,87,81,83,84,1
2426,System-83_19,83,83,89,80,81,86,87,83,89,86,82,89,84,84,87,84,88,81,85,85,89,82,88,87,85,86,89,1
2427,System-83_20,89,86,80,88,85,87,81,89,89,85,83,83,87,86,85,87,83,88,83,86,87,86,88,81,81,88,86,1
2428,System-83_21,83,86,89,88,87,82,86,83,82,84,82,81,82,84,86,86,87,84,83,81,83,86,88,82,88,82,88,1
2429,System-83_22,85,80,82,85,88,89,85,89,81,81,84,84,84,87,85,88,83,80,83,85,82,88,89,83,87,89,89,1
2430,System-83_23,85,84,89,81,80,82,87,80,86,89,89,83,88,87,80,86,86,83,87,82,83,82,88,88,89,86,83,1
2431,System-83_24,84,80,84,81,88,88,86,85,85,89,83,86,88,89,82,87,89,86,82,86,82,81,81,86,88,86,84,1
2432,System-83_25,85,80,80,83,84,82,86,86,82,82,80,88,86,85,82,86,85,86,81,85,89,83,87,83,82,83,87,1
2433,System-83_26,88,87,84,84,87,88,83,84,84,81,85,81,81,88,88,89,83,86,84,84,89,86,81,85,82,84,88,1
2434,System-83_27,87,86,82,84,82,85,88,80,86,80,87,82,80,86,80,89,85,88,83,85,83,82,84,80,82,85,84,1
2435,System-83_28,82,82,84,85,86,87,83,85,88,82,89,88,85,81,87,83,89,82,87,89,87,82,82,88,84,89,88,1
2436,System-84_0,87,88,87,85,80,81,86,84,88,83,83,80,89,84,84,82,88,81,85,82,80,89,83,83,80,87,84,1
2437,System-84_1,87,89,85,85,80,88,89,84,86,88,89,80,86,88,89,82,87,87,82,81,89,88,88,85,86,87,85,1
2438,System-84_2,81,86,80,89,85,88,82,84,89,84,86,80,84,85,81,83,85,87,84,85,81,86,87,84,83,83,81,1
2439,System-84_3,82,84,88,80,85,84,80,87,89,86,81,80,85,88,80,84,86,83,81,83,85,89,88,81,89,85,82,1
2440,System-84_4,86,85,85,87,85,86,84,87,85,88,88,89,88,80,88,87,84,89,81,87,88,81,81,82,81,88,80,1
2441,System-84_5,88,82,83,88,80,83,86,87,82,85,80,81,85,85,89,84,80,80,80,87,86,89,80,84,86,83,85,1
2442,System-84_6,87,81,82,83,87,85,85,89,82,82,83,89,86,81,85,81,83,82,87,82,88,88,85,88,87,85,86,1
2443,System-84_7,88,86,86,89,82,83,87,80,85,83,80,84,87,88,84,87,88,83,89,89,80,86,89,89,85,80,87,1
2444,System-84_8,82,82,88,87,87,84,84,83,82,80,87,80,87,81,87,80,82,84,88,83,87,87,81,88,84,80,81,1
2445,System-84_9,84,80,81,84,82,84,88,82,82,82,81,80,80,85,82,80,82,89,83,80,86,83,80,84,84,86,87,1
2446,System-84_10,89,88,80,83,87,85,86,85,85,88,84,86,88,83,80,84,81,83,82,81,86,86,80,83,80,85,85,1
2447,System-84_11,88,87,81,81,82,88,83,87,85,88,84,84,83,89,81,82,88,86,89,87,81,81,86,85,82,82,82,1
2448,System-84_12,82,86,82,86,80,87,88,86,87,86,84,80,80,86,83,89,85,88,89,84,84,83,85,81,86,83,83,1
2449,System-84_13,88,89,84,85,80,89,85,85,82,82,81,84,80,85,86,88,87,82,87,85,89,89,88,82,84,82,84,1
2450,System-84_14,83,88,80,85,84,80,82,87,82,85,84,88,85,81,81,88,83,85,80,85,81,80,86,83,88,83,87,1
2451,System-84_15,82,89,85,88,87,80,85,87,84,80,82,84,88,83,80,83,83,84,86,87,80,84,80,81,88,89,80,1
2452,System-84_16,85,80,80,87,88,82,80,86,82,83,84,88,82,81,82,88,82,84,86,86,82,84,82,88,84,82,81,1
2453,System-84_17,83,84,88,81,82,83,89,83,86,84,89,87,83,89,84,80,84,84,81,88,88,81,82,88,86,81,84,1
2454,System-84_18,87,88,84,86,82,87,81,84,80,85,87,80,89,85,83,87,86,82,85,89,88,82,82,85,82,84,85,1
2455,System-84_19,80,88,87,83,83,86,87,83,85,85,87,82,89,81,86,86,85,83,80,80,83,82,80,80,89,80,82,1
2456,System-84_20,81,80,82,87,88,85,80,82,87,80,83,80,81,83,84,87,89,88,82,81,87,88,88,87,87,86,86,1
2457,System-84_21,82,81,81,87,84,84,82,81,88,81,85,81,81,87,88,84,85,84,83,87,84,80,86,89,89,83,86,1
2458,System-84_22,86,89,88,87,81,80,87,88,85,89,88,80,80,89,80,85,84,86,87,84,89,87,80,82,81,80,89,1
2459,System-84_23,87,82,85,86,82,82,86,83,86,82,83,86,89,82,81,88,81,83,80,88,81,85,81,84,88,81,87,1
2460,System-84_24,80,83,80,81,80,89,80,84,83,82,84,87,81,85,87,89,88,81,80,84,86,83,84,83,87,80,82,1
2461,System-84_25,88,82,81,81,82,89,84,87,83,80,84,81,85,88,87,84,85,86,85,81,80,84,89,80,85,82,87,1
2462,System-84_26,86,89,85,81,81,82,88,83,84,88,80,84,85,82,83,87,86,89,87,87,89,84,85,81,82,80,83,1
2463,System-84_27,89,84,84,81,87,80,86,85,85,85,88,89,83,81,80,81,84,80,85,89,85,81,85,82,80,82,84,1
2464,System-84_28,89,88,80,86,89,80,83,89,89,87,80,85,82,88,86,86,85,81,83,82,82,89,85,82,89,87,85,1
2465,System-85_0,80,88,80,86,84,83,82,80,89,81,86,87,80,81,85,86,88,89,84,83,88,86,88,89,85,85,82,1
2466,System-85_1,89,83,84,88,84,80,82,81,85,88,80,84,86,81,85,85,89,84,83,81,81,82,80,82,87,86,87,1
2467,System-85_2,85,84,82,83,80,83,87,87,84,83,85,84,87,88,84,80,84,88,84,84,81,80,81,86,89,89,87,1
2468,System-85_3,89,87,86,86,83,84,84,88,81,82,83,84,81,85,84,81,81,81,80,81,83,80,86,84,86,87,84,1
2469,System-85_4,85,82,85,81,81,86,80,81,87,89,87,88,86,81,88,87,87,83,85,87,84,83,83,89,89,83,85,1
2470,System-85_5,83,83,80,81,88,86,82,80,81,87,88,89,80,85,89,83,88,85,80,88,87,85,82,85,89,83,82,1
2471,System-85_6,80,85,80,83,89,85,88,80,89,84,88,87,89,85,81,89,81,84,88,84,80,89,84,86,88,89,80,1
2472,System-85_7,82,89,87,87,88,84,89,89,87,82,80,87,84,87,80,85,86,88,84,80,89,81,87,81,89,88,86,1
2473,System-85_8,89,83,89,83,88,87,89,86,83,87,82,80,89,83,85,85,82,88,87,87,80,87,87,87,85,89,88,1
2474,System-85_9,88,84,84,80,81,88,89,86,86,89,80,89,83,84,88,81,81,82,87,87,83,84,80,85,86,87,85,1
2475,System-85_10,80,85,86,83,89,88,88,89,85,83,88,82,88,88,82,83,88,85,82,83,87,85,82,86,83,83,84,1
2476,System-85_11,88,84,82,85,80,82,86,83,82,81,86,89,82,81,83,85,81,86,88,80,88,85,87,82,85,89,86,1
2477,System-85_12,86,82,86,89,86,81,82,82,89,89,80,88,87,81,85,84,84,89,89,87,80,82,85,83,87,89,87,1
2478,System-85_13,80,88,83,81,82,88,88,80,83,80,84,81,81,82,81,84,82,89,85,83,89,81,86,88,86,88,85,1
2479,System-85_14,84,88,86,89,85,87,86,85,89,89,80,89,88,85,85,84,86,87,86,89,87,84,80,81,86,88,89,1
2480,System-85_15,88,83,81,84,87,88,89,81,86,82,80,81,81,88,82,89,82,81,88,86,86,84,87,89,87,82,83,1
2481,System-85_16,86,87,86,81,85,86,82,89,88,88,80,84,81,81,82,85,82,81,84,83,88,87,86,89,87,83,83,1
2482,System-85_17,81,84,88,85,84,84,82,87,82,85,87,88,82,87,83,86,82,81,87,86,87,80,87,88,85,87,80,1
2483,System-85_18,86,87,84,80,81,80,84,83,81,81,80,89,81,89,80,82,89,84,87,80,89,85,86,87,83,85,85,1
2484,System-85_19,81,80,86,86,86,80,82,84,88,86,80,84,80,84,83,80,88,88,85,89,89,80,88,84,85,83,81,1
2485,System-85_20,82,87,80,81,86,86,80,88,83,86,84,84,83,87,86,89,83,80,80,85,89,86,86,81,84,83,85,1
2486,System-85_21,83,85,84,87,81,83,82,89,80,86,88,87,87,85,82,80,88,81,83,82,82,83,81,89,83,88,81,1
2487,System-85_22,83,87,84,80,83,83,87,86,85,84,84,87,84,83,80,82,85,86,83,88,81,83,83,87,88,84,82,1
2488,System-85_23,80,84,80,84,83,87,86,88,84,80,86,85,88,81,86,85,80,83,87,85,80,87,82,83,81,88,85,1
2489,System-85_24,82,84,87,80,83,81,81,81,88,85,83,82,81,82,80,86,89,83,89,88,87,88,87,83,82,85,86,1
2490,System-85_25,85,84,81,88,82,81,89,88,82,81,83,87,82,88,84,83,84,87,88,89,88,89,83,87,88,82,86,1
2491,System-85_26,87,86,87,89,86,86,85,85,86,80,86,88,85,83,86,86,84,84,84,80,84,84,84,84,87,81,84,1
2492,System-85_27,80,84,84,84,87,85,86,89,86,86,82,87,88,86,87,89,87,82,84,88,89,85,85,82,80,87,85,1
2493,System-85_28,86,89,80,86,84,87,89,89,80,84,84,81,81,81,89,87,83,88,86,88,80,80,88,88,84,85,85,1
2494,System-86_0,85,84,82,87,80,83,85,84,82,81,83,87,85,80,82,89,80,81,85,87,88,86,89,87,89,81,80,1
2495,System-86_1,89,88,82,84,86,85,86,88,85,84,89,85,84,81,89,80,88,85,85,82,87,84,81,80,82,89,81,1
2496,System-86_2,88,87,83,80,83,82,81,81,84,84,87,87,83,82,84,83,85,82,85,81,83,85,88,88,81,83,82,1
2497,System-86_3,83,88,81,89,80,85,87,81,83,82,88,88,86,83,87,87,84,89,88,83,88,86,80,88,84,83,84,1
2498,System-86_4,80,81,83,82,81,80,80,87,83,83,83,88,86,88,81,82,81,85,84,85,87,81,89,88,81,89,87,1
2499,System-86_5,83,89,82,85,81,83,86,81,81,87,85,83,84,88,83,85,86,88,81,81,84,81,87,85,80,81,82,1
2500,System-86_6,81,81,85,80,86,85,81,86,85,82,82,82,87,81,80,86,88,82,85,82,81,83,81,87,80,82,83,1
2501,System-86_7,89,88,89,89,83,83,88,85,86,87,82,87,81,80,86,88,89,87,84,82,84,83,87,88,87,85,87,1
2502,System-86_8,81,82,81,82,88,83,84,85,89,84,88,87,88,80,89,83,83,85,89,86,80,82,81,83,86,85,89,1
2503,System-86_9,83,80,86,83,87,87,83,81,87,81,80,82,88,80,81,84,88,82,80,83,89,85,88,81,85,85,86,1
2504,System-86_10,89,86,83,89,84,87,87,86,82,89,89,80,81,81,86,80,80,82,83,84,80,81,80,82,85,87,87,1
2505,System-86_11,80,80,87,86,83,88,84,84,82,87,86,85,81,84,84,88,86,84,82,88,84,87,81,85,88,88,87,1
2506,System-86_12,82,85,89,82,83,88,84,81,84,80,89,82,86,88,85,86,80,82,84,84,87,85,88,80,89,83,89,1
2507,System-86_13,89,84,86,81,82,85,87,80,83,85,84,83,84,80,84,86,88,86,84,86,88,82,85,87,88,85,88,1
2508,System-86_14,83,83,80,86,87,86,82,85,85,82,82,80,83,81,87,82,87,89,80,81,85,85,80,80,89,88,84,1
2509,System-86_15,88,88,83,85,80,80,80,86,85,85,80,82,82,86,87,89,84,84,81,87,83,81,85,88,82,86,84,1
2510,System-86_16,80,81,89,82,83,81,85,80,80,80,80,81,85,82,86,84,88,84,88,80,86,80,83,80,86,80,80,1
2511,System-86_17,80,88,89,89,88,80,83,84,85,81,83,84,87,84,80,83,81,81,86,85,89,87,83,87,86,84,87,1
2512,System-86_18,80,88,81,81,81,84,84,86,84,88,85,86,82,83,80,80,89,81,88,82,84,80,86,88,80,89,80,1
2513,System-86_19,89,88,87,82,85,85,81,84,85,84,87,83,88,86,81,89,82,89,86,89,81,82,85,88,89,86,83,1
2514,System-86_20,80,81,85,89,88,87,82,84,81,84,81,85,89,86,86,81,82,85,89,84,85,80,85,80,87,88,88,1
2515,System-86_21,85,86,86,85,82,82,89,84,81,88,83,84,84,86,80,87,83,82,87,85,83,89,81,85,83,88,84,1
2516,System-86_22,82,87,89,81,86,81,82,80,87,87,83,81,83,88,82,86,83,86,86,84,83,86,80,80,81,84,82,1
2517,System-86_23,80,80,85,84,83,87,81,88,80,85,80,83,83,83,88,85,88,85,88,84,85,86,88,83,84,86,83,1
2518,System-86_24,81,89,86,82,87,85,89,89,84,84,85,85,84,89,83,88,83,83,89,81,80,89,88,85,87,80,86,1
2519,System-86_25,83,83,87,87,89,82,85,86,86,84,81,86,83,83,89,84,86,89,82,80,87,81,86,82,87,88,80,1
2520,System-86_26,80,86,81,86,86,89,87,82,86,86,89,86,84,89,89,81,86,84,80,80,83,82,86,88,82,87,84,1
2521,System-86_27,86,84,84,85,80,87,82,82,86,88,85,89,80,85,85,89,86,87,89,82,85,81,88,85,80,81,87,1
2522,System-86_28,83,81,86,83,80,80,87,81,80,83,88,80,84,82,83,86,82,85,85,87,85,82,85,89,84,83,84,1
2523,System-87_0,84,82,80,87,85,84,83,89,86,87,81,84,80,85,80,83,84,81,82,84,88,82,85,83,87,82,88,1
2524,System-87_1,83,89,81,87,87,86,84,83,85,87,83,82,83,88,84,86,86,87,85,89,89,87,88,85,89,85,80,1
2525,System-87_2,88,81,83,87,87,89,84,83,85,89,84,81,84,83,82,87,83,86,80,88,89,87,85,83,89,87,84,1
2526,System-87_3,80,80,86,85,80,83,85,85,85,84,82,81,81,83,82,81,86,80,81,85,88,81,89,81,82,84,84,1
2527,System-87_4,87,84,88,85,84,89,81,87,85,86,86,86,86,83,89,83,88,82,81,85,87,82,88,82,85,83,89,1
2528,System-87_5,82,83,86,81,83,81,85,85,83,88,84,82,85,87,80,80,81,82,88,86,88,88,82,88,89,88,82,1
2529,System-87_6,80,89,86,85,85,82,86,84,80,83,83,87,80,84,87,87,81,84,80,83,85,84,85,87,89,85,81,1
2530,System-87_7,88,89,86,81,82,85,81,81,89,85,87,89,86,86,81,87,82,84,82,89,83,87,82,89,81,88,85,1
2531,System-87_8,87,87,83,83,84,83,88,85,83,86,84,85,82,83,88,86,89,88,83,84,88,81,89,83,88,83,81,1
2532,System-87_9,86,85,84,84,81,84,84,86,82,84,84,80,89,82,85,83,89,84,89,83,83,87,83,86,81,81,88,1
2533,System-87_10,86,81,81,87,83,85,85,84,82,88,88,86,89,84,87,80,88,88,83,85,88,86,81,86,86,88,83,1
2534,System-87_11,87,84,81,82,82,87,85,81,89,86,88,88,89,85,80,85,80,86,86,87,86,81,81,85,85,81,87,1
2535,System-87_12,86,80,85,81,81,84,81,82,85,82,88,84,87,88,84,88,85,86,82,82,86,80,81,80,81,83,81,1
2536,System-87_13,83,84,84,82,87,82,82,87,83,89,84,82,81,83,88,85,88,82,85,83,89,87,85,85,87,86,87,1
2537,System-87_14,88,82,87,87,89,84,86,86,89,86,84,84,89,83,82,87,86,85,84,87,84,83,83,84,81,87,89,1
2538,System-87_15,83,81,85,80,89,88,83,83,80,82,89,80,89,80,89,80,88,85,80,83,87,87,89,87,88,86,82,1
2539,System-87_16,87,81,86,87,89,84,86,88,87,80,89,84,87,80,85,89,84,86,82,89,80,87,80,89,83,85,88,1
2540,System-87_17,82,85,86,82,86,80,84,84,82,84,83,85,86,81,85,80,81,83,84,82,87,83,88,84,80,88,83,1
2541,System-87_18,86,81,84,88,82,89,83,86,89,83,84,86,86,88,85,88,81,88,87,86,87,88,87,86,83,88,83,1
2542,System-87_19,84,86,84,86,85,80,83,83,84,89,85,80,80,89,84,80,82,83,82,82,83,88,84,84,88,84,80,1
2543,System-87_20,80,89,80,83,88,81,82,89,83,80,85,89,84,81,82,89,80,87,80,85,85,82,88,88,85,82,85,1
2544,System-87_21,83,89,81,80,86,83,86,88,86,82,85,85,82,85,87,83,83,89,82,88,85,82,89,82,80,89,85,1
2545,System-87_22,84,84,87,88,85,81,83,88,86,82,86,88,80,82,87,80,80,82,83,89,81,85,82,87,86,89,83,1
2546,System-87_23,87,86,82,83,81,84,80,89,82,88,85,87,87,80,80,83,84,85,85,84,84,81,88,87,82,84,87,1
2547,System-87_24,85,82,81,88,83,82,86,85,81,80,88,83,84,82,88,81,82,88,84,83,82,85,80,82,83,89,82,1
2548,System-87_25,88,87,85,85,83,82,88,84,87,88,81,88,84,83,81,81,83,88,88,86,85,83,84,83,88,80,81,1
2549,System-87_26,88,81,83,85,82,88,83,80,84,81,86,87,87,84,82,84,85,80,87,86,88,84,88,89,87,83,84,1
2550,System-87_27,83,89,82,85,85,85,80,80,81,85,82,82,85,85,88,89,83,82,83,81,80,86,84,89,85,87,80,1
2551,System-87_28,83,86,86,86,87,85,89,84,87,88,80,89,80,86,83,80,85,87,89,85,87,88,85,86,81,81,80,1
2552,System-88_0,89,83,87,82,84,88,84,83,84,85,81,83,82,85,83,86,83,87,82,83,84,82,85,89,88,88,85,1
2553,System-88_1,88,82,82,81,89,88,82,86,80,85,83,84,86,87,81,86,89,88,88,86,86,88,80,83,84,81,86,1
2554,System-88_2,87,82,89,82,83,89,87,81,89,86,87,84,84,80,80,81,86,83,87,85,81,88,86,86,80,86,83,1
2555,System-88_3,86,82,84,89,83,86,87,83,88,86,81,88,89,83,83,82,86,81,80,80,85,86,85,87,81,85,82,1
2556,System-88_4,87,85,81,85,81,89,87,83,86,89,86,88,85,83,87,89,88,89,85,87,85,82,89,87,81,81,81,1
2557,System-88_5,85,83,81,86,80,80,84,83,85,87,82,83,89,87,88,88,89,81,84,87,88,82,89,80,87,84,80,1
2558,System-88_6,80,81,87,81,82,88,87,80,86,81,83,82,85,86,83,88,83,85,89,81,80,87,81,80,85,81,89,1
2559,System-88_7,88,80,83,85,82,84,88,80,81,83,87,80,80,86,87,83,88,81,87,87,81,81,85,87,85,81,83,1
2560,System-88_8,83,88,87,83,84,80,81,82,85,80,88,85,81,89,86,83,80,87,80,88,85,87,87,84,85,86,82,1
2561,System-88_9,83,83,81,85,87,81,83,84,85,81,82,85,81,81,85,86,85,83,87,88,85,85,89,83,82,80,80,1
2562,System-88_10,84,85,89,83,80,83,84,89,81,89,83,87,82,80,85,81,83,88,89,88,81,89,83,84,85,81,83,1
2563,System-88_11,89,81,87,85,82,82,82,80,88,88,81,88,88,80,86,80,87,86,85,86,89,82,83,89,87,86,85,1
2564,System-88_12,88,81,83,89,86,86,85,89,88,82,89,81,81,84,82,81,85,81,89,88,80,88,88,80,84,88,88,1
2565,System-88_13,81,82,82,85,88,82,81,84,89,81,80,85,81,82,82,84,87,82,88,81,87,89,87,84,82,87,88,1
2566,System-88_14,89,86,86,89,84,85,88,85,84,87,88,83,86,88,84,82,80,81,88,86,86,86,82,83,82,80,81,1
2567,System-88_15,80,86,86,87,86,88,86,88,88,87,83,82,87,88,84,81,82,86,82,88,83,80,88,87,83,86,81,1
2568,System-88_16,88,80,88,80,85,85,80,81,81,88,81,84,86,86,85,83,86,89,85,87,80,86,83,85,87,89,82,1
2569,System-88_17,81,88,81,89,81,84,80,81,85,88,85,83,81,87,89,85,89,82,85,80,88,83,82,82,86,84,83,1
2570,System-88_18,82,89,89,87,82,83,86,83,85,86,86,89,88,88,82,86,80,82,81,85,82,82,85,89,86,80,85,1
2571,System-88_19,84,82,83,84,84,87,88,86,89,89,85,89,80,84,83,88,81,89,89,80,83,80,89,86,82,86,84,1
2572,System-88_20,83,81,80,82,83,84,89,86,80,86,84,83,81,83,89,84,89,82,88,81,80,84,86,86,88,87,89,1
2573,System-88_21,87,86,84,81,80,81,89,83,86,88,86,81,82,88,87,84,83,80,84,85,82,86,87,81,82,81,88,1
2574,System-88_22,82,84,84,83,86,81,83,88,83,81,86,82,88,86,85,80,89,81,80,89,83,82,85,89,81,82,87,1
2575,System-88_23,80,89,82,87,83,80,87,85,81,81,85,82,89,89,87,82,81,89,81,89,86,84,86,81,83,85,85,1
2576,System-88_24,80,82,85,83,84,87,87,83,81,82,80,83,82,88,85,85,86,81,81,84,87,86,89,80,88,85,84,1
2577,System-88_25,83,81,89,88,85,88,86,81,84,86,89,86,84,86,80,86,83,86,83,85,83,82,82,86,84,83,88,1
2578,System-88_26,84,83,83,84,80,89,81,83,82,81,81,84,89,89,83,80,87,87,87,80,83,84,81,83,80,87,85,1
2579,System-88_27,86,89,87,87,83,87,80,87,88,82,86,88,84,85,81,84,88,82,82,84,86,82,80,88,88,88,85,1
2580,System-88_28,82,80,83,81,83,81,82,89,80,82,87,89,83,89,85,81,87,84,88,81,85,87,81,82,84,89,86,1
2581,System-89_0,82,87,82,83,85,84,80,83,81,85,80,82,80,87,80,88,81,86,86,82,80,87,89,88,83,89,87,1
2582,System-89_1,88,85,84,86,88,81,84,81,80,87,81,85,88,85,84,81,88,89,83,87,85,85,84,87,87,88,80,1
2583,System-89_2,86,86,87,83,86,81,84,80,88,87,87,89,80,81,89,89,85,87,83,83,82,87,80,89,84,80,81,1
2584,System-89_3,81,87,83,80,87,88,84,81,89,84,80,83,86,89,83,80,81,86,87,82,89,88,84,83,85,84,87,1
2585,System-89_4,82,81,89,86,88,81,86,82,80,83,82,86,87,81,82,88,83,84,88,83,87,82,89,86,81,83,82,1
2586,System-89_5,88,83,80,80,89,81,88,87,85,89,80,81,87,87,83,82,80,85,80,80,80,80,89,83,83,89,89,1
2587,System-89_6,82,84,81,83,85,84,80,88,87,81,82,82,84,84,81,85,80,86,83,87,81,88,88,86,81,83,86,1
2588,System-89_7,88,89,84,83,87,88,87,88,87,88,81,83,87,80,89,86,83,89,85,83,82,83,84,80,81,82,87,1
2589,System-89_8,84,89,87,84,86,80,80,89,85,83,89,86,82,81,87,83,89,89,83,86,86,87,86,86,86,88,80,1
2590,System-89_9,89,80,86,81,81,83,89,85,86,84,87,87,83,85,85,83,88,81,82,85,85,89,82,80,89,82,88,1
2591,System-89_10,88,83,89,84,89,85,83,83,88,84,80,89,81,88,87,89,86,86,81,85,82,87,89,86,86,81,82,1
2592,System-89_11,84,83,80,85,81,85,86,85,87,81,85,80,86,82,86,88,88,83,89,85,80,84,86,84,81,84,83,1
2593,System-89_12,82,86,86,89,89,85,84,88,87,82,85,83,85,80,83,80,84,83,80,88,80,83,89,83,84,80,85,1
2594,System-89_13,88,83,89,84,88,83,88,89,80,82,82,80,86,89,82,81,87,84,85,84,81,82,84,81,89,87,84,1
2595,System-89_14,83,83,84,86,84,83,84,81,82,85,85,81,80,87,87,83,83,83,88,82,86,82,83,88,82,83,85,1
2596,System-89_15,88,82,80,89,87,82,82,85,83,85,83,87,81,88,83,88,84,88,83,83,80,86,81,86,85,89,83,1
2597,System-89_16,87,83,84,84,86,87,89,82,84,83,88,85,87,84,85,80,83,82,86,84,84,89,85,85,82,87,82,1
2598,System-89_17,80,83,80,89,84,89,88,88,83,81,81,86,85,82,86,89,81,81,83,86,88,88,87,86,89,86,86,1
2599,System-89_18,81,83,85,84,87,88,86,80,85,89,89,86,86,82,81,87,87,87,84,82,82,88,83,83,84,81,81,1
2600,System-89_19,86,89,80,87,85,86,88,80,86,87,81,86,89,81,86,89,83,86,82,89,86,83,88,84,85,89,85,1
2601,System-89_20,88,84,82,83,87,80,88,81,84,88,81,84,85,86,82,85,80,88,85,84,83,80,85,87,88,86,84,1
2602,System-89_21,83,86,81,89,88,84,87,85,85,87,81,87,89,85,83,88,88,80,81,85,82,81,83,86,85,82,87,1
2603,System-89_22,85,80,80,87,81,82,84,89,84,89,86,89,85,82,87,85,83,86,83,88,88,86,82,88,82,88,87,1
2604,System-89_23,84,86,87,81,80,81,86,80,81,83,83,88,82,82,83,89,87,88,85,89,86,81,85,83,80,88,88,1
2605,System-89_24,81,80,84,80,89,89,85,80,84,83,83,88,83,84,85,82,80,80,81,86,83,80,84,85,88,88,84,1
2606,System-89_25,84,84,80,89,86,83,84,88,87,86,81,81,89,81,80,84,87,81,87,85,84,81,87,83,86,85,87,1
2607,System-89_26,88,83,88,80,84,88,83,82,89,88,88,88,88,83,82,81,88,88,83,85,80,81,89,82,84,85,88,1
2608,System-89_27,81,83,88,88,89,80,82,86,86,86,83,82,84,83,85,88,88,80,83,89,84,83,87,85,81,86,82,1
2609,System-89_28,88,83,81,89,80,88,84,83,88,80,89,84,83,89,86,88,80,88,81,86,88,83,82,83,83,87,88,1
2610,System-90_0,99,98,91,93,92,99,90,97,91,98,100,99,91,97,95,92,99,93,91,97,97,99,99,95,98,100,99,1
2611,System-90_1,97,92,100,90,96,90,96,91,100,95,90,91,96,90,98,90,99,90,94,100,100,95,96,90,99,98,94,1
2612,System-90_2,90,98,99,100,92,93,95,99,96,99,97,97,92,96,95,98,98,92,99,92,92,93,100,91,94,100,99,1
2613,System-90_3,95,96,92,93,91,90,96,93,99,90,94,99,91,94,90,93,95,95,99,90,91,99,92,92,90,90,100,1
2614,System-90_4,100,90,100,99,90,97,99,96,91,93,90,99,93,90,96,100,97,92,95,90,92,90,90,90,97,90,100,1
2615,System-90_5,90,92,94,100,99,93,93,96,90,97,93,97,97,90,97,97,92,96,95,90,94,94,98,97,98,91,97,1
2616,System-90_6,98,99,90,96,95,94,97,92,92,95,97,97,93,95,95,93,96,98,97,93,98,94,100,96,93,92,94,1
2617,System-90_7,91,99,99,100,91,96,96,91,92,90,97,90,100,94,99,91,97,96,94,99,94,100,90,100,93,98,92,1
2618,System-90_8,96,98,92,95,90,100,92,91,98,99,97,97,97,94,100,97,90,94,90,91,95,90,91,90,96,99,91,1
2619,System-90_9,94,96,91,96,97,94,99,93,98,91,94,99,92,99,96,93,100,93,94,92,96,96,94,93,99,98,97,1
2620,System-90_10,97,95,93,96,91,94,100,94,92,90,99,90,100,96,97,98,93,98,94,99,94,98,97,94,95,92,98,1
2621,System-90_11,92,96,97,95,94,94,97,92,92,94,93,97,90,92,90,100,94,96,99,98,96,95,96,99,94,99,97,1
2622,System-90_12,95,93,99,94,96,95,92,96,98,96,97,97,93,96,94,90,90,100,90,95,100,90,95,94,95,99,92,1
2623,System-90_13,93,93,98,99,100,100,95,98,94,96,92,91,96,98,97,98,99,90,100,93,100,91,93,91,94,92,100,1
2624,System-90_14,92,98,99,92,95,97,90,99,99,97,90,97,91,97,90,92,99,98,94,95,91,94,90,92,98,90,92,1
2625,System-90_15,94,91,93,98,90,96,100,91,95,98,98,97,96,94,96,98,91,93,96,90,97,94,99,98,92,95,93,1
2626,System-90_16,95,96,97,98,92,97,91,100,91,91,99,100,100,97,97,93,96,99,99,100,91,94,99,90,97,91,99,1
2627,System-90_17,100,94,96,94,98,97,93,90,99,91,92,93,99,94,97,96,93,98,100,94,95,93,92,96,95,91,94,1
